0.4338 	WARNING 	Movie2 stim could not be imported and won't be available
1678.9834 	DATA 	Keypress: t
1681.2332 	DATA 	Keypress: t
1683.4946 	DATA 	Keypress: t
1685.7830 	DATA 	Keypress: t
1688.0385 	DATA 	Keypress: t
1690.3330 	DATA 	Keypress: t
1692.5827 	DATA 	Keypress: t
1694.8828 	DATA 	Keypress: t
1697.1326 	DATA 	Keypress: t
1699.3981 	DATA 	Keypress: t
1701.6824 	DATA 	Keypress: t
1703.9419 	DATA 	Keypress: t
1706.2322 	DATA 	Keypress: t
1708.4857 	DATA 	Keypress: t
1710.7822 	DATA 	Keypress: t
1713.0321 	DATA 	Keypress: t
1715.3318 	DATA 	Keypress: t
1717.5817 	DATA 	Keypress: t
1719.8463 	DATA 	Keypress: t
1722.1315 	DATA 	Keypress: t
1724.3900 	DATA 	Keypress: t
1726.6814 	DATA 	Keypress: t
1728.9338 	DATA 	Keypress: t
1731.2313 	DATA 	Keypress: t
1733.4812 	DATA 	Keypress: t
1735.7811 	DATA 	Keypress: t
1738.0309 	DATA 	Keypress: t
1740.2934 	DATA 	Keypress: t
1742.5808 	DATA 	Keypress: t
1744.8372 	DATA 	Keypress: t
1747.1306 	DATA 	Keypress: t
1749.3809 	DATA 	Keypress: t
1751.6806 	DATA 	Keypress: t
1753.9306 	DATA 	Keypress: t
1756.2303 	DATA 	Keypress: t
1758.4802 	DATA 	Keypress: t
1760.7406 	DATA 	Keypress: t
1763.0299 	DATA 	Keypress: t
1765.2843 	DATA 	Keypress: t
1767.5798 	DATA 	Keypress: t
1769.8297 	DATA 	Keypress: t
1772.1295 	DATA 	Keypress: t
1774.3795 	DATA 	Keypress: t
1776.6439 	DATA 	Keypress: t
1778.9295 	DATA 	Keypress: t
1781.1877 	DATA 	Keypress: t
1783.4790 	DATA 	Keypress: t
1785.7326 	DATA 	Keypress: t
1788.0292 	DATA 	Keypress: t
1790.2788 	DATA 	Keypress: t
1792.5788 	DATA 	Keypress: t
1794.8286 	DATA 	Keypress: t
1797.0921 	DATA 	Keypress: t
1799.3785 	DATA 	Keypress: t
1801.6360 	DATA 	Keypress: t
1803.9288 	DATA 	Keypress: t
1806.1798 	DATA 	Keypress: t
1808.4782 	DATA 	Keypress: t
1810.7281 	DATA 	Keypress: t
1813.0280 	DATA 	Keypress: t
1815.2779 	DATA 	Keypress: t
1817.5393 	DATA 	Keypress: t
1819.8277 	DATA 	Keypress: t
1822.0831 	DATA 	Keypress: t
1824.3776 	DATA 	Keypress: t
1826.6274 	DATA 	Keypress: t
1828.9274 	DATA 	Keypress: t
1831.1771 	DATA 	Keypress: t
1833.4428 	DATA 	Keypress: t
1835.7271 	DATA 	Keypress: t
1837.9866 	DATA 	Keypress: t
1840.2768 	DATA 	Keypress: t
1842.5303 	DATA 	Keypress: t
1844.8269 	DATA 	Keypress: t
1847.0765 	DATA 	Keypress: t
1849.3766 	DATA 	Keypress: t
1851.6265 	DATA 	Keypress: t
1853.8899 	DATA 	Keypress: t
1856.1762 	DATA 	Keypress: t
1858.4338 	DATA 	Keypress: t
1860.7263 	DATA 	Keypress: t
1862.9786 	DATA 	Keypress: t
1865.2760 	DATA 	Keypress: t
1867.5258 	DATA 	Keypress: t
1869.8260 	DATA 	Keypress: t
1872.0756 	DATA 	Keypress: t
1874.3381 	DATA 	Keypress: t
1876.6255 	DATA 	Keypress: t
1878.8819 	DATA 	Keypress: t
1881.1753 	DATA 	Keypress: t
1883.4257 	DATA 	Keypress: t
1885.7251 	DATA 	Keypress: t
1887.9750 	DATA 	Keypress: t
1890.2749 	DATA 	Keypress: t
1892.5248 	DATA 	Keypress: t
1894.7853 	DATA 	Keypress: t
1897.0747 	DATA 	Keypress: t
1899.3289 	DATA 	Keypress: t
1901.6246 	DATA 	Keypress: t
1903.8744 	DATA 	Keypress: t
1906.1744 	DATA 	Keypress: t
1908.4242 	DATA 	Keypress: t
1910.6888 	DATA 	Keypress: t
1912.9740 	DATA 	Keypress: t
1915.2324 	DATA 	Keypress: t
1917.5239 	DATA 	Keypress: t
1919.7762 	DATA 	Keypress: t
1922.0737 	DATA 	Keypress: t
1924.3235 	DATA 	Keypress: t
1926.6236 	DATA 	Keypress: t
1928.8733 	DATA 	Keypress: t
1931.1359 	DATA 	Keypress: t
1933.4232 	DATA 	Keypress: t
1935.6807 	DATA 	Keypress: t
1937.9734 	DATA 	Keypress: t
1940.2245 	DATA 	Keypress: t
1942.5229 	DATA 	Keypress: t
1944.7727 	DATA 	Keypress: t
1947.0727 	DATA 	Keypress: t
1949.3227 	DATA 	Keypress: t
1951.5840 	DATA 	Keypress: t
1953.8724 	DATA 	Keypress: t
1956.1279 	DATA 	Keypress: t
1958.4224 	DATA 	Keypress: t
1960.6721 	DATA 	Keypress: t
1962.9720 	DATA 	Keypress: t
1965.2219 	DATA 	Keypress: t
1967.4874 	DATA 	Keypress: t
1969.7717 	DATA 	Keypress: t
1972.0311 	DATA 	Keypress: t
1974.3216 	DATA 	Keypress: t
1976.5751 	DATA 	Keypress: t
1978.8715 	DATA 	Keypress: t
1981.1213 	DATA 	Keypress: t
1983.4213 	DATA 	Keypress: t
1985.6710 	DATA 	Keypress: t
1987.9346 	DATA 	Keypress: t
1990.2210 	DATA 	Keypress: t
1992.4784 	DATA 	Keypress: t
1994.7708 	DATA 	Keypress: t
1997.0222 	DATA 	Keypress: t
1999.3207 	DATA 	Keypress: t
2001.5706 	DATA 	Keypress: t
2003.8704 	DATA 	Keypress: t
2006.1203 	DATA 	Keypress: t
2008.3818 	DATA 	Keypress: t
2010.6701 	DATA 	Keypress: t
2012.9266 	DATA 	Keypress: t
2015.2199 	DATA 	Keypress: t
2017.4710 	DATA 	Keypress: t
2019.7698 	DATA 	Keypress: t
2022.0197 	DATA 	Keypress: t
2024.3195 	DATA 	Keypress: t
2026.5694 	DATA 	Keypress: t
2028.8300 	DATA 	Keypress: t
2031.1193 	DATA 	Keypress: t
2033.3738 	DATA 	Keypress: t
2035.6692 	DATA 	Keypress: t
2037.9190 	DATA 	Keypress: t
2040.2191 	DATA 	Keypress: t
2042.4692 	DATA 	Keypress: t
2044.7333 	DATA 	Keypress: t
2047.0187 	DATA 	Keypress: t
2049.2772 	DATA 	Keypress: t
2097.4194 	DATA 	Keypress: t
2099.4666 	DATA 	Keypress: q
2099.9715 	DATA 	Keypress: t
